VisitNumber,TripType,Weekday,UpcCount,ScanCount,DepartmentCount,FinelineCount
172848,40,4,21,24,10,21
172852,8,4,1,1,1,1
172854,8,4,1,1,1,1
172855,999,4,1,1,1,1
172857,37,4,13,14,6,12
172858,44,4,10,10,7,9
172867,8,4,1,1,1,1
172868,3,4,1,1,1,1
172869,24,4,25,34,9,24
172871,15,4,2,2,1,1
172872,5,4,1,1,1,1
172873,37,4,6,9,4,6
172874,39,4,16,18,9,16
172875,9,4,2,2,2,2
172876,39,4,9,12,6,8
172877,9,4,1,1,1,1
172878,8,4,1,2,1,1
172879,6,4,1,1,1,1
172882,39,4,5,8,2,2
172886,40,4,18,21,9,17
172887,4,4,1,1,1,1
172889,38,4,6,21,3,6
172890,9,4,3,3,3,3
172891,40,4,44,51,13,43
172900,24,4,3,4,3,3
172904,9,4,1,1,1,1
172905,999,4,2,-2,2,2
172907,24,4,1,1,1,1
172909,999,4,2,-2,1,2
172911,5,4,1,1,1,1
172913,38,4,15,15,6,14
172914,32,4,1,5,1,1
172915,8,4,3,3,1,3
172916,38,4,15,21,6,14
172917,999,4,2,2,1,2
172918,39,4,5,5,5,5
172919,999,4,2,2,1,2
172920,39,4,7,7,2,6
172921,5,4,4,4,3,3
172928,37,4,15,15,6,15
172935,42,4,3,4,3,3
172937,999,4,2,2,1,2
172938,39,4,6,11,4,6
172939,34,4,8,13,2,3
172940,8,4,1,1,1,1
172942,4,4,1,1,1,1
172943,8,4,3,2,2,2
172944,999,4,1,1,1,1
172948,999,4,2,2,1,2
172949,999,4,2,0,1,1
172950,37,4,23,23,8,20
172951,5,4,1,4,2,1
172952,999,4,1,0,1,1
172955,999,4,1,-1,1,1
172956,9,4,1,1,1,1
172957,9,4,2,2,1,2
172961,30,4,5,5,4,5
172962,999,4,1,-1,1,1
172963,36,4,8,8,3,8
172964,24,4,1,1,1,1
172968,35,4,5,6,2,4
172972,999,4,1,0,1,1
172973,3,4,1,1,1,1
172974,5,4,0,1,1,0
172979,24,4,8,14,7,8
172980,999,4,1,-1,1,1
172985,8,4,2,2,1,2
172988,999,4,1,-1,1,1
172990,5,4,1,1,1,1
172995,35,4,4,4,3,4
172996,9,4,1,1,1,1
172997,42,4,23,27,9,19
172999,25,4,3,3,2,3
173000,3,4,2,2,1,2
173004,999,4,6,-6,2,2
173006,999,4,1,-1,1,1
173007,40,4,30,43,11,27
173008,999,4,1,1,1,1
173010,8,4,1,1,1,1
173011,7,4,1,1,1,1
173013,42,4,11,12,6,10
173014,6,4,2,2,2,2
173015,39,4,18,19,9,18
173016,8,4,3,3,2,3
173019,9,4,1,2,1,1
173020,39,4,17,19,8,15
173022,8,4,1,1,1,1
173024,25,4,6,6,5,6
173027,25,4,12,13,7,11
173030,25,4,7,7,3,5
173034,9,4,2,3,2,2
173036,37,4,8,12,3,8
173037,5,4,0,3,1,0
173041,7,4,4,6,3,4
173042,38,4,7,7,4,6
173043,37,4,15,15,4,15
173044,9,4,3,3,3,3
173045,999,4,1,-1,1,1
173046,8,4,1,1,1,1
173047,8,4,2,2,1,2
173049,5,4,0,2,1,0
173050,9,4,3,3,3,3
173052,39,4,5,5,3,4
173054,999,4,1,-1,1,1
173058,999,4,3,0,2,3
173059,8,4,3,3,3,3
173061,37,4,13,13,6,13
173062,44,4,10,15,3,8
173073,39,4,13,17,6,10
173074,39,4,4,5,1,1
173076,42,4,10,10,6,10
173079,38,4,18,19,8,14
173080,999,4,4,4,2,3
173082,28,4,5,5,2,3
173084,36,4,6,9,6,6
173085,39,4,8,8,5,8
173086,8,4,1,1,1,1
173087,35,4,4,4,3,4
173088,39,4,6,6,5,6
173089,7,4,3,3,1,3
173091,39,4,17,17,6,15
173092,35,4,8,10,5,8
173093,5,4,10,22,5,7
173096,25,4,3,7,3,3
173097,30,4,7,7,4,6
173098,8,4,1,1,1,1
173099,999,4,2,0,1,2
173104,36,4,9,11,6,9
173105,9,4,1,1,1,1
173106,999,4,2,0,1,2
173109,8,4,1,1,1,1
173111,36,4,15,15,5,14
173112,39,4,12,12,6,12
173113,39,4,9,15,5,9
173115,40,4,31,38,10,29
173116,8,4,1,1,1,1
173117,5,4,0,1,1,0
173118,34,4,9,7,1,9
173121,3,4,2,6,1,2
173122,999,4,2,2,2,2
173124,9,4,2,2,2,2
173130,999,4,1,-1,1,1
173136,40,4,16,37,6,12
173137,7,4,2,2,2,2
173141,39,4,11,11,8,11
173142,40,4,26,32,8,23
173144,999,4,4,-5,1,2
173149,25,4,3,5,1,1
173150,6,4,2,2,1,2
173154,21,4,4,9,1,4
173155,7,4,1,1,1,1
173156,15,4,17,16,4,13
173157,40,4,28,36,9,26
173159,43,4,8,8,6,7
173162,6,4,2,2,2,2
173163,40,4,23,23,6,18
173166,5,4,0,1,1,0
173168,3,4,2,2,2,2
173169,3,4,2,2,1,2
173170,3,4,2,2,1,2
173171,39,4,15,16,5,12
173174,999,4,4,-4,3,4
173175,39,4,16,19,7,14
173176,8,4,2,2,1,2
173177,39,4,8,8,4,8
173178,9,4,2,2,2,2
173179,39,4,7,17,3,4
173182,9,4,1,1,1,1
173183,9,4,1,1,1,1
173184,999,4,1,-1,1,1
173185,7,4,1,1,1,1
173187,37,4,12,12,8,12
173188,5,4,11,11,3,10
173189,999,4,1,1,1,1
173191,7,4,1,1,1,1
173193,38,4,5,4,3,4
173194,39,4,15,15,8,10
173196,24,4,2,2,2,2
173197,999,4,1,0,1,1
173198,8,4,3,3,3,3
173199,8,4,3,3,2,2
173201,42,4,4,4,4,4
173202,8,4,2,2,2,2
173209,8,4,2,2,2,2
173210,7,4,3,3,2,3
173214,39,4,8,10,5,7
173215,9,4,1,1,1,1
173221,40,4,19,22,12,18
173222,33,4,3,3,1,1
173226,8,4,1,3,1,1
173229,3,4,2,2,2,2
173230,39,4,9,10,5,9
173236,8,4,2,2,2,2
173237,12,4,11,18,4,8
173238,5,4,2,2,2,2
173240,40,4,25,26,9,20
173241,43,4,8,9,6,8
173243,999,4,5,5,2,5
173244,7,4,1,1,1,1
173245,41,4,8,10,4,5
173246,9,4,3,3,3,3
173248,32,4,1,3,1,1
173253,43,4,6,6,4,6
173254,999,4,1,-1,1,1
173255,999,4,2,0,2,2
173256,5,4,2,2,1,2
173257,8,4,3,3,2,3
173259,7,4,3,3,2,3
173260,34,4,4,4,2,2
173262,38,4,17,24,5,14
173263,39,4,11,12,7,11
173264,8,4,2,2,2,2
173271,5,4,1,1,1,1
173273,32,4,5,7,1,2
173279,41,4,3,4,3,3
173280,24,4,9,9,5,9
173281,31,4,1,1,1,1
173282,7,4,1,1,1,1
173283,8,4,3,3,2,3
173284,9,4,1,2,1,1
173289,39,4,8,10,4,7
173290,8,4,3,3,1,3
173292,8,4,1,1,1,1
173293,39,4,11,12,6,11
173295,44,4,16,17,12,16
173297,36,4,4,27,3,3
173298,40,4,21,23,9,19
173299,9,4,2,3,1,2
173301,9,4,1,1,1,1
173303,39,4,7,8,5,7
173308,8,4,2,4,1,2
173309,9,4,1,1,1,1
173314,39,4,13,16,9,13
173316,5,4,0,1,1,0
173317,9,4,1,1,1,1
173319,39,4,4,4,3,4
173321,999,4,0,-1,0,0
173324,39,4,13,13,5,13
173326,999,4,2,2,1,2
173327,999,4,2,2,2,2
173330,9,4,1,1,1,1
173331,7,4,1,1,1,1
173334,25,4,4,4,2,3
173339,39,4,10,13,5,8
173341,999,4,2,-2,2,2
173344,7,4,2,2,2,2
173345,3,4,1,1,1,1
173346,37,4,13,17,8,13
173347,25,4,4,4,3,3
173348,33,4,4,4,2,4
173349,19,4,7,7,6,6
173354,7,4,1,1,1,1
173355,8,4,1,1,1,1
173356,39,4,9,9,4,9
173357,38,4,15,20,5,11
173358,5,4,1,1,1,1
173360,9,4,2,2,2,2
173363,39,4,4,4,4,4
173365,999,4,1,-1,1,1
173366,7,4,3,3,2,3
173372,3,4,2,2,1,2
173373,9,4,2,2,2,2
173374,39,4,9,16,5,9
173375,40,4,19,33,7,18
173376,38,4,3,4,2,3
173377,8,4,1,1,1,1
173379,40,4,39,41,14,37
173381,9,4,1,1,1,1
173382,36,4,5,5,3,5
173383,18,4,4,4,3,4
173385,34,4,1,1,1,1
173386,36,4,3,4,1,1
173387,37,4,8,10,6,8
173390,999,4,3,-1,3,3
173391,35,4,4,4,3,4
173394,999,4,2,2,2,2
173396,44,4,8,16,5,6
173397,9,4,1,1,1,1
173400,999,4,2,2,2,2
173402,24,4,9,11,6,9
173404,25,4,13,16,3,6
173405,8,4,3,3,2,3
173406,999,4,1,-1,1,1
173408,8,4,1,1,1,1
173409,5,4,2,2,2,2
173413,8,4,1,1,1,1
173415,40,4,32,33,11,29
173416,32,4,1,3,1,1
173417,8,4,1,2,1,1
173418,999,4,1,-1,1,1
173420,39,4,10,10,6,9
173422,8,4,1,1,1,1
173427,5,4,3,3,1,3
173429,3,4,2,2,2,2
173430,8,4,2,2,1,2
173433,40,4,18,26,7,15
173435,19,4,4,4,3,4
173436,7,4,2,2,2,2
173437,5,4,2,2,2,2
173438,5,4,2,2,2,2
173441,999,4,1,-1,1,1
173442,40,4,16,17,10,16
173443,40,4,21,24,8,14
173444,34,4,2,2,2,2
173446,19,4,4,4,4,4
173447,22,4,1,2,1,1
173449,999,4,1,0,1,1
173452,3,4,3,3,3,3
173453,7,4,1,2,1,1
173454,3,4,1,1,1,1
173455,39,4,5,5,2,4
173457,44,4,13,14,9,13
173458,22,4,1,1,1,1
173459,28,4,1,1,1,1
173462,28,4,5,6,3,5
173466,7,4,4,4,2,3
173468,5,4,0,1,1,0
173470,5,4,3,4,2,3
173473,27,4,4,4,3,4
173474,8,4,1,1,1,1
173476,29,4,6,7,4,6
173477,5,4,0,4,1,0
173478,999,4,1,-1,1,1
173480,37,4,7,10,5,7
173481,3,4,2,2,1,2
173483,7,4,1,2,1,1
173485,37,4,5,5,3,5
173488,9,4,1,1,1,1
173491,5,4,0,5,1,0
173492,8,4,1,1,1,1
173493,40,4,10,30,5,9
173495,3,4,1,1,1,1
173500,8,4,3,3,3,3
173502,9,4,2,2,2,2
173505,24,4,3,4,3,3
173509,39,4,4,5,4,4
173511,7,4,2,2,2,2
173513,9,4,3,3,3,3
173514,25,4,12,12,7,8
173515,9,4,1,2,1,1
173522,36,4,5,6,1,4
173524,24,4,6,15,5,6
173526,3,4,2,2,1,2
173528,40,4,38,55,14,29
173529,24,4,2,6,2,2
173530,39,4,13,13,7,13
173533,8,4,3,3,2,3
173535,999,4,3,-3,3,3
173536,6,4,1,1,1,1
173539,39,4,8,11,5,7
173542,40,4,44,51,12,38
173543,8,4,3,3,1,2
173545,15,4,8,9,4,8
173546,18,4,3,5,1,3
173547,41,4,4,6,3,4
173550,32,4,7,8,4,5
173551,9,4,3,3,3,3
173553,999,4,2,0,2,2
173555,8,4,1,1,1,1
173556,7,4,5,6,3,5
173557,3,4,1,1,1,1
173558,8,4,2,2,2,2
173559,40,4,25,25,9,21
173560,30,4,6,6,2,6
173561,39,4,4,7,3,4
173562,5,4,0,3,1,0
173566,32,4,3,8,1,1
173569,36,4,4,4,3,4
173575,35,4,5,7,4,5
173578,37,4,41,43,11,36
173580,27,4,3,5,3,3
173584,36,4,13,19,4,8
173585,39,4,13,10,8,12
173588,26,4,6,7,4,6
173589,39,4,6,6,3,6
173591,18,4,2,2,2,2
173594,40,4,19,21,8,16
173596,9,4,3,3,3,3
173597,40,4,24,26,6,23
173598,5,4,8,9,3,8
173599,36,4,14,15,4,13
173602,5,4,8,14,3,8
173604,9,4,1,1,1,1
173605,5,4,1,1,1,1
173608,999,4,5,-3,3,4
173612,32,4,2,2,2,2
173613,39,4,8,16,4,7
173614,9,4,1,1,1,1
173615,39,4,6,11,4,6
173616,30,4,2,2,1,2
173618,39,4,13,15,7,13
173619,39,4,11,12,5,11
173620,33,4,7,7,3,6
173622,5,4,0,1,1,0
173626,8,4,1,1,1,1
173627,37,4,4,4,4,4
173629,28,4,12,12,6,12
173632,39,4,10,15,4,9
173633,7,4,1,1,1,1
173635,40,4,35,39,13,33
173636,8,4,3,3,2,3
173637,8,4,2,2,1,2
173642,999,4,2,-2,1,2
173643,34,4,5,5,2,3
173644,34,4,4,5,3,4
173646,3,4,2,2,1,2
173648,6,4,2,2,2,2
173653,9,4,2,2,2,2
173654,34,4,5,6,3,5
173656,3,4,1,1,1,1
173657,7,4,1,1,1,1
173660,40,4,40,52,15,33
173662,39,4,10,10,4,8
173663,36,4,4,4,3,4
173664,25,4,18,18,6,15
173665,32,4,7,7,4,6
173667,8,4,2,2,2,2
173669,3,4,2,2,1,2
173670,7,4,5,7,4,5
173672,33,4,4,5,2,3
173673,25,4,8,8,4,8
173674,39,4,4,5,1,2
173677,18,4,1,4,1,1
173680,33,4,3,4,1,2
173684,33,4,4,4,3,4
173685,33,4,9,9,4,6
173689,9,4,1,1,1,1
173691,32,4,7,10,3,5
173693,40,4,52,58,10,41
173695,8,4,2,2,1,2
173698,9,4,1,1,1,1
173699,999,4,2,-2,1,2
173703,24,4,10,10,6,9
173704,6,4,14,15,5,10
173708,36,4,12,12,2,11
173709,39,4,16,16,6,16
173710,40,4,28,29,7,23
173713,9,4,1,1,1,1
173715,43,4,7,7,5,7
173718,22,4,5,5,3,5
173719,5,4,0,1,1,0
173720,999,4,2,2,2,2
173721,15,4,11,20,6,11
173722,9,4,1,1,1,1
173723,999,4,1,-1,1,1
173724,38,4,13,17,8,12
173726,44,4,17,18,10,16
173727,39,4,15,18,9,15
173731,36,4,6,7,2,5
173733,999,4,1,1,1,1
173736,6,4,6,8,2,6
173738,37,4,38,71,11,35
173740,8,4,1,1,1,1
173741,39,4,10,10,7,9
173744,25,4,4,4,1,2
173745,8,4,1,1,1,1
173746,9,4,1,1,1,1
173748,8,4,2,2,2,2
173749,40,4,15,26,7,14
173750,39,4,10,12,6,10
173751,999,4,1,-1,1,1
173753,999,4,1,-1,1,1
173754,8,4,2,3,1,2
173756,9,4,1,2,1,1
173757,34,4,7,8,4,6
173758,8,4,2,2,1,1
173760,31,4,3,3,1,3
173762,39,4,17,18,5,15
173765,5,4,2,2,1,2
173766,999,4,1,-1,1,1
173767,8,4,3,3,2,3
173769,39,4,12,13,6,11
173770,36,4,5,6,4,5
173772,5,4,1,1,1,1
173773,24,4,1,1,1,1
173774,999,4,1,-1,1,1
173775,999,4,1,-3,1,1
173778,38,4,13,15,6,12
173779,9,4,1,1,1,1
173781,33,4,8,9,3,8
173782,40,4,15,23,7,15
173783,9,4,2,2,2,2
173785,7,4,3,3,2,3
173788,35,4,15,16,4,13
173789,999,4,2,0,1,2
173790,42,4,12,23,6,11
173791,39,4,6,6,3,3
173795,18,4,5,7,4,5
173796,9,4,1,1,1,1
173797,7,4,1,1,1,1
173799,7,4,9,13,3,9
173800,3,4,2,4,1,2
173801,39,4,15,15,8,12
173805,6,4,1,1,1,1
173809,8,4,1,1,1,1
173812,42,4,8,8,4,8
173813,25,4,5,5,3,5
173815,39,4,8,8,6,6
173818,999,4,1,-3,1,1
173819,40,4,18,21,9,17
173822,33,4,5,5,4,5
173825,8,4,1,2,1,1
173827,7,4,3,3,1,3
173828,9,4,1,1,1,1
173832,8,4,2,2,1,2
173834,24,4,6,13,3,5
173835,35,4,4,6,2,4
173838,32,4,14,17,6,12
173841,9,4,2,2,1,2
173842,8,4,1,2,1,1
173843,39,4,9,10,6,9
173853,8,4,1,1,1,1
173854,8,4,1,1,1,1
173857,3,4,2,2,1,2
173858,36,4,4,4,2,4
173860,24,4,1,2,1,1
173862,36,4,11,11,2,6
173864,43,4,9,11,6,7
173866,5,4,2,3,3,2
173867,7,4,3,10,2,3
173873,8,4,2,2,2,2
173874,40,4,25,27,12,23
173875,5,4,0,1,1,0
173876,37,4,13,14,8,13
173878,999,4,2,2,1,2
173879,36,4,8,9,3,8
173881,26,4,5,8,3,4
173884,40,4,22,22,9,21
173886,27,4,9,13,6,8
173887,39,4,13,15,8,12
173890,8,4,3,3,2,3
173893,7,4,3,3,3,3
173894,21,4,2,2,1,2
173895,999,4,1,1,1,1
173897,40,4,30,34,11,29
173901,15,4,7,8,1,3
173903,39,4,9,12,5,7
173904,5,4,2,2,2,2
173907,32,4,4,4,3,4
173911,9,4,3,3,3,3
173913,9,4,3,3,2,3
173914,9,4,1,3,1,1
173916,30,4,8,9,3,3
173920,8,4,2,2,2,2
173921,29,4,4,4,2,2
173922,30,4,1,1,1,1
173923,5,4,1,2,1,1
173924,42,4,14,14,8,11
173925,35,4,4,4,2,4
173926,3,4,2,2,2,2
173927,25,4,4,4,2,4
173929,36,4,14,14,5,14
173933,8,4,1,1,1,1
173934,5,4,3,3,2,3
173937,9,4,1,1,1,1
173942,3,4,2,2,2,2
173943,9,4,2,2,2,2
173944,9,4,1,1,1,1
173947,7,4,2,2,2,2
173948,39,4,12,14,5,11
173950,32,4,4,4,3,4
173952,7,4,1,1,1,1
173954,7,4,1,1,1,1
173956,37,4,12,14,6,11
173957,39,4,8,8,5,8
173962,8,4,3,3,2,3
173963,25,4,4,4,1,4
173964,42,4,1,3,1,1
173968,39,4,10,12,5,8
173973,8,4,2,3,1,2
173974,999,4,1,0,1,1
173977,3,4,2,2,1,2
173978,7,4,4,4,3,4
173981,5,4,7,8,2,7
173984,7,4,2,3,1,2
173989,5,4,1,1,1,1
173992,21,4,3,4,3,3
173995,40,4,21,28,7,19
173996,8,4,1,1,1,1
173997,39,4,7,7,6,7
173999,7,4,4,4,2,4
174003,37,4,5,5,3,5
174006,36,4,5,5,2,5
174008,34,4,4,5,3,4
174009,8,4,1,1,1,1
174010,22,4,2,2,1,2
174013,8,4,3,3,2,3
174014,39,4,4,5,4,4
174016,41,4,4,6,3,4
174018,40,4,23,23,8,22
174019,8,4,1,1,1,1
174020,9,4,1,1,1,1
174021,39,4,16,17,7,13
174026,8,4,2,2,1,2
174030,9,4,2,2,1,2
174034,38,4,9,9,7,9
174036,32,4,4,5,2,2
174039,40,4,27,27,10,26
174040,40,4,15,21,6,15
174041,5,4,1,1,1,1
174046,9,4,2,2,2,2
174048,9,4,1,1,1,1
174049,42,4,23,23,10,19
174057,5,4,4,5,2,2
174058,39,4,15,15,6,12
174065,999,4,2,0,1,2
174067,24,4,2,3,2,2
174070,9,4,1,1,1,1
174073,7,4,2,2,1,2
174074,39,4,11,11,8,11
174075,32,4,7,7,5,7
174077,7,4,1,1,1,1
174078,25,4,10,11,4,9
174081,999,4,1,-1,1,1
174082,9,4,2,2,2,2
174083,39,4,14,14,8,10
174084,37,4,11,11,6,11
174086,38,4,4,4,4,4
174088,999,4,1,-1,1,1
174094,40,4,30,31,8,28
174096,9,4,3,3,2,3
174097,32,4,10,10,2,8
174098,37,4,24,25,6,24
174100,5,4,6,6,5,6
174102,9,4,2,2,1,1
174105,35,4,3,5,2,2
174108,39,4,7,10,3,3
174109,19,4,1,1,1,1
174113,24,4,4,4,4,4
174116,8,4,1,1,1,1
174118,9,4,2,2,2,2
174119,32,4,2,2,2,2
174120,999,4,4,0,2,4
174121,5,4,1,2,2,1
174122,8,4,2,2,1,2
174126,35,4,9,10,5,9
174128,6,4,3,4,3,3
174130,7,4,2,2,2,2
174135,3,4,2,2,1,2
174136,9,4,1,1,1,1
174137,37,4,2,2,2,2
174139,6,4,1,2,1,1
174144,999,4,1,-1,1,1
174145,999,4,2,0,2,2
174146,9,4,1,1,1,1
174149,40,4,6,7,3,5
174151,3,4,2,2,1,2
174154,999,4,1,-1,1,1
174155,9,4,1,1,1,1
174156,37,4,8,11,5,7
174158,39,4,3,6,3,3
174159,999,4,1,-1,1,1
174160,42,4,6,6,3,4
174170,8,4,1,1,1,1
174172,999,4,1,-1,1,1
174173,39,4,12,14,8,12
174179,37,4,7,7,5,7
174180,999,4,2,2,1,2
174181,42,4,4,5,4,4
174185,38,4,4,4,3,4
174186,36,4,27,31,5,22
174189,31,4,3,3,2,3
174190,7,4,2,2,2,2
174191,9,4,2,2,2,2
174192,8,4,2,2,1,2
174193,34,4,1,1,1,1
174194,39,4,4,4,3,4
174195,5,4,1,1,1,1
174196,999,4,1,1,1,1
174197,3,4,2,2,1,2
174198,37,4,18,22,9,16
174201,7,4,2,2,1,2
174205,7,4,1,1,1,1
174208,39,4,11,14,6,10
174209,39,4,12,14,8,11
174212,34,4,8,6,3,8
174213,3,4,2,2,2,2
174215,8,4,1,1,1,1
174216,28,4,3,3,1,3
174217,8,4,2,2,2,2
174218,40,4,21,22,10,19
174222,40,4,23,25,10,22
174223,40,4,22,24,11,22
174224,3,4,1,1,1,1
174226,39,4,3,4,3,3
174227,18,4,5,6,4,5
174228,9,4,3,3,3,3
174229,6,4,1,1,1,1
174230,39,4,12,13,9,12
174231,9,4,2,2,1,1
174233,37,4,7,7,2,6
174235,5,4,5,6,4,5
174236,7,4,1,1,1,1
174238,40,4,25,40,8,20
174239,8,4,2,2,2,2
174240,8,4,2,2,2,2
174242,6,4,8,8,6,7
174243,24,4,2,3,1,1
174244,40,4,55,58,14,53
174245,37,4,5,6,4,5
174246,39,4,6,6,3,6
174248,25,4,4,4,3,4
174249,30,4,5,5,4,5
174254,21,4,6,6,4,5
174258,8,4,3,3,3,3
174260,24,4,3,4,2,2
174261,18,4,4,4,4,4
174262,3,4,1,1,1,1
174265,40,4,18,29,8,16
174266,3,4,1,1,1,1
174269,32,4,4,4,3,4
174271,8,4,1,1,1,1
174273,31,4,1,1,1,1
174274,999,4,6,7,5,6
174277,9,4,2,2,2,2
174278,8,4,2,2,1,2
174280,9,4,1,1,1,1
174282,27,4,4,17,1,4
174283,7,4,1,1,1,1
174285,3,4,2,2,1,2
174288,9,4,1,2,1,1
174290,8,4,2,2,2,2
174295,999,4,2,0,2,2
174298,37,4,8,9,6,8
174301,39,4,16,16,7,16
174302,43,4,6,6,4,4
174305,37,4,50,77,11,44
174306,7,4,1,1,1,1
174307,43,4,5,6,3,4
174309,29,4,40,49,11,35
174312,3,4,2,2,1,2
174313,22,4,2,2,2,2
174315,9,4,1,1,1,1
174318,8,4,2,2,1,2
174321,44,4,6,6,6,6
174323,999,4,1,-1,1,1
174325,5,4,7,7,2,4
174326,42,4,20,21,7,19
174328,38,4,26,29,9,20
174330,999,4,0,-1,0,0
174331,30,4,3,3,2,3
174332,3,4,1,1,1,1
174333,31,4,1,1,1,1
174335,39,4,12,13,6,12
174336,39,4,12,12,6,12
174337,7,4,3,3,2,3
174341,27,4,10,11,4,10
174343,8,4,1,1,1,1
174344,8,4,1,1,1,1
174349,7,4,2,2,2,2
174355,42,4,10,11,4,8
174363,35,4,13,20,4,11
174366,25,4,11,12,7,9
174367,24,4,4,4,3,4
174368,36,4,4,4,2,3
174369,8,4,2,2,1,2
174370,5,4,0,1,1,0
174371,24,4,5,6,3,5
174372,9,4,1,1,1,1
174374,37,4,8,8,4,7
174379,25,4,6,6,3,6
174380,5,4,7,10,4,7
174381,7,4,4,4,3,3
174384,42,4,5,7,5,5
174386,37,4,18,22,7,17
174388,40,4,21,24,5,19
174389,7,4,10,11,5,7
174393,38,4,16,17,6,15
174394,20,4,3,3,1,3
174395,24,4,5,5,3,5
174396,27,4,1,4,1,1
174400,9,4,3,3,1,3
174402,37,4,8,10,6,8
174403,8,4,2,2,2,2
174405,3,4,2,2,1,2
174410,9,4,2,2,1,1
174412,8,4,1,1,1,1
174413,8,4,2,2,1,2
174414,36,4,4,4,3,4
174416,38,4,10,11,5,10
174417,3,4,2,2,1,2
174419,8,4,2,1,2,2
174421,8,4,1,1,1,1
174422,9,4,2,2,1,2
174426,3,4,2,2,2,2
174427,3,4,2,2,1,2
174429,39,4,6,8,4,5
174431,36,4,8,10,4,7
174432,41,4,8,10,4,7
174439,9,4,1,1,1,1
174441,43,4,4,6,4,4
174444,44,4,27,41,8,17
174445,8,4,3,3,2,3
174448,35,4,3,4,2,3
174450,25,4,4,5,3,4
174452,43,4,8,8,6,8
174457,999,4,1,-1,1,1
174458,25,4,4,5,2,4
174459,36,4,7,7,4,7
174463,999,4,1,1,1,1
174465,42,4,4,7,4,4
174471,3,4,2,2,1,2
174472,8,4,3,3,2,3
174474,33,4,19,31,5,18
174476,38,4,4,4,3,3
174479,999,4,2,0,1,2
174480,39,4,13,17,6,13
174481,6,4,1,2,1,1
174483,8,4,2,2,1,2
174484,5,4,1,1,1,1
174486,37,4,10,13,4,10
174487,35,4,9,11,4,8
174492,5,4,0,1,1,0
174494,35,4,3,4,2,3
174497,15,4,3,3,3,3
174501,999,4,1,-1,1,1
174502,8,4,1,2,1,1
174503,8,4,3,3,2,3
174506,39,4,16,17,8,15
174507,5,4,2,2,3,2
174510,8,4,2,2,2,2
174511,39,4,12,12,6,12
174513,3,4,2,1,1,1
174514,31,4,3,3,2,3
174517,8,4,1,1,1,1
174518,33,4,5,6,3,5
174520,32,4,8,10,6,8
174521,9,4,2,2,1,2
174523,25,4,7,8,6,7
174524,5,4,18,23,8,15
174530,8,4,4,3,4,4
174532,3,4,2,2,1,2
174536,18,4,5,5,3,5
174539,39,4,17,18,8,17
174542,6,4,2,3,1,2
174543,44,4,4,4,3,3
174544,9,4,1,1,1,1
174545,8,4,1,1,1,1
174547,32,4,9,9,4,8
174549,24,4,5,6,5,5
174551,9,4,2,2,2,2
174554,7,4,2,2,1,2
174557,7,4,2,2,1,2
174558,999,4,1,-1,1,1
174559,3,4,2,2,2,2
174560,25,4,5,5,4,5
174561,5,4,2,2,2,2
174563,18,4,6,6,3,6
174564,9,4,2,2,2,2
174566,34,4,2,3,2,2
174571,15,4,5,5,2,5
174575,40,4,39,39,9,34
174576,37,4,13,15,6,13
174578,999,4,2,2,2,2
174580,8,4,3,3,1,2
174581,27,4,2,5,1,1
174585,39,4,10,15,6,8
174589,33,4,5,5,3,5
174590,39,4,7,8,3,6
174591,5,4,3,6,3,2
174595,8,4,1,1,1,1
174603,37,4,12,14,4,10
174604,9,4,2,2,2,2
174605,7,4,1,1,1,1
174606,999,4,1,-1,1,1
174608,31,4,1,2,1,1
174609,9,4,1,1,1,1
174614,37,4,20,21,8,19
174617,40,4,41,45,12,37
174618,8,4,3,3,1,3
174620,5,4,0,3,1,0
174623,28,4,4,16,1,4
174625,40,4,28,37,8,21
174626,999,4,0,-2,0,0
174628,5,4,2,2,1,2
174630,39,4,6,6,5,6
174631,3,4,2,2,1,2
174632,9,4,2,2,1,1
174633,12,4,14,17,3,11
174634,37,4,12,12,5,11
174636,39,4,6,9,5,6
174637,8,4,2,2,1,2
174638,24,4,19,22,8,15
174640,12,4,4,13,3,3
174645,8,4,2,2,2,2
174646,23,4,1,1,1,1
174649,41,4,9,10,7,9
174651,5,4,2,4,3,2
174654,31,4,2,2,1,2
174655,8,4,1,1,1,1
174658,40,4,20,25,6,16
174661,8,4,2,2,2,2
174662,9,4,2,1,1,1
174663,9,4,1,1,1,1
174665,8,4,3,2,3,3
174666,999,4,1,-1,1,1
174670,24,4,3,4,3,3
174677,8,4,2,2,1,2
174679,44,4,4,6,4,4
174681,7,4,5,6,4,5
174683,39,4,16,16,7,14
174684,40,4,46,50,13,41
174686,5,4,0,2,1,0
174691,44,4,8,8,6,8
174695,28,4,4,5,3,4
174697,999,4,1,0,1,1
174700,40,4,28,36,13,24
174703,29,4,5,5,2,5
174704,28,4,4,4,4,4
174705,9,4,1,1,1,1
174706,9,4,1,1,1,1
174708,9,4,2,2,2,2
174710,38,4,7,7,3,4
174714,7,4,12,15,6,12
174718,7,4,1,1,1,1
174719,26,4,8,8,5,7
174720,999,4,1,0,1,1
174729,5,4,3,4,3,3
174733,8,4,1,1,1,1
174734,34,4,10,18,1,3
174736,7,4,3,4,3,3
174737,8,4,2,2,2,2
174738,999,4,3,-3,1,2
174741,33,4,5,6,4,5
174742,3,4,2,2,1,2
174743,40,4,38,42,14,34
174744,26,4,3,5,2,3
